id,relaxation_step_number,species,L1,L2,L3
1636,-1,O,0.166667,0.0,0.911667
1636,-1,O,0.34,0.48,0.085
1636,-1,O,0.82,0.52,0.085
1636,-1,O,0.833333,-0.0,0.088333
1636,-1,O,0.66,-0.0,0.915
1636,-1,O,0.66,0.52,0.915
1636,-1,O,0.18,0.48,0.915
1636,-1,O,0.673333,0.0,0.418333
1636,-1,O,0.5,0.0,0.245
1636,-1,O,0.673333,0.48,0.418333
1636,-1,O,0.153333,0.52,0.418333
1636,-1,O,0.166667,-0.0,0.421667
1636,-1,O,0.993333,-0.0,0.248333
1636,-1,O,0.993333,0.52,0.248333
1636,-1,O,0.513333,0.48,0.248333
1636,-1,O,0.006667,0.0,0.751667
1636,-1,O,0.833333,-0.0,0.578333
1636,-1,O,0.006667,0.48,0.751667
1636,-1,O,0.486667,0.52,0.751667
1636,-1,O,0.5,-0.0,0.755
1636,-1,O,0.326667,-0.0,0.581667
1636,-1,O,0.326667,0.52,0.581667
1636,-1,O,0.846667,0.48,0.581667
1637,-1,Ga,0.333333,0.666666,0.958333
1637,-1,In,0.5,0.5,0.166667
1637,-1,Ga,0.5,0.0,0.166667
1637,-1,In,0.0,0.5,0.166667
1637,-1,In,0.666667,0.333333,0.375
1637,-1,In,-0.0,0.0,0.291667
1637,-1,In,0.166667,0.833333,0.5
1637,-1,In,0.166667,0.333333,0.5
1637,-1,In,0.666667,0.833333,0.5
1637,-1,In,0.333333,0.666667,0.333333
1637,-1,In,0.333333,0.666667,0.708333
1637,-1,In,0.666667,0.333333,0.625
1637,-1,In,0.833333,0.166667,0.833333
1637,-1,In,0.833333,0.666666,0.833333
1637,-1,Ga,0.333333,0.166667,0.833333
1637,-1,In,-0.0,-0.0,0.666667
1637,-1,O,0.826667,0.173333,0.085
1637,-1,O,0.826667,0.653333,0.085
1637,-1,O,0.346667,0.173333,0.085
1637,-1,O,0.0,-0.0,0.911667
1637,-1,O,0.333333,0.666667,0.088333
1637,-1,O,0.506667,0.493333,0.915
1637,-1,O,0.506667,0.013333,0.915
1637,-1,O,0.986667,0.493333,0.915
1637,-1,O,0.493333,0.506667,0.418333
1637,-1,O,0.493333,0.986667,0.418333
1637,-1,O,0.013333,0.506667,0.418333
1637,-1,O,0.666667,0.333333,0.245
1637,-1,O,-0.0,-0.0,0.421667
1637,-1,O,0.173333,0.826666,0.248333
1637,-1,O,0.173333,0.346667,0.248333
1637,-1,O,0.653333,0.826667,0.248333
1637,-1,O,0.16,0.84,0.751667
1637,-1,O,0.16,0.32,0.751667
1637,-1,O,0.68,0.84,0.751667
1637,-1,O,0.333333,0.666667,0.578333
1637,-1,O,0.666666,0.333333,0.755
1637,-1,O,0.84,0.16,0.581667
1637,-1,O,0.84,0.68,0.581667
1637,-1,O,0.32,0.16,0.581667
1638,-1,In,-0.0,0.0,0.25
1638,-1,Ga,-0.0,0.0,0.75
1638,-1,Ga,1.0,0.5,0.25
1638,-1,Ga,1.0,0.5,0.75
1638,-1,Ga,0.5,-0.0,0.25
1638,-1,Al,0.5,-0.0,0.75
1638,-1,Ga,0.5,0.5,0.25
1638,-1,Ga,0.5,0.5,0.75
1638,-1,In,0.0,0.0,0.0
1638,-1,In,0.0,0.0,0.5
1638,-1,In,1.0,0.5,-0.0
1638,-1,In,1.0,0.5,0.5
1638,-1,In,0.5,0.0,0.0
1638,-1,Al,0.5,0.0,0.5
1638,-1,In,0.5,0.5,0.0
1638,-1,In,0.5,0.5,0.5
1638,-1,In,0.16665,0.3333,0.125
1638,-1,Al,0.16665,0.3333,0.625
1638,-1,Al,0.16665,0.8333,0.125
1638,-1,Al,0.16665,0.8333,0.625
1638,-1,In,0.66665,0.3333,0.125
1638,-1,In,0.66665,0.3333,0.625
1638,-1,In,0.66665,0.8333,0.125
1638,-1,Al,0.66665,0.8333,0.625
1638,-1,In,0.33335,0.1667,0.375
1638,-1,Ga,0.33335,0.1667,0.875
1638,-1,Al,0.33335,0.6667,0.375
1638,-1,Al,0.33335,0.6667,0.875
1638,-1,Ga,0.83335,0.1667,0.375
1638,-1,Al,0.83335,0.1667,0.875
1638,-1,In,0.83335,0.6667,0.375
1638,-1,Ga,0.83335,0.6667,0.875
1638,-1,O,0.16665,0.3333,0.20695
1638,-1,O,0.16665,0.3333,0.70695
1638,-1,O,0.16665,0.8333,0.20695
1638,-1,O,0.16665,0.8333,0.70695
1638,-1,O,0.66665,0.3333,0.20695
1638,-1,O,0.66665,0.3333,0.70695
1638,-1,O,0.66665,0.8333,0.20695
1638,-1,O,0.66665,0.8333,0.70695
1638,-1,O,0.33335,0.1667,0.29305
1638,-1,O,0.33335,0.1667,0.79305
1638,-1,O,0.33335,0.6667,0.29305
1638,-1,O,0.33335,0.6667,0.79305
1638,-1,O,0.83335,0.1667,0.29305
1638,-1,O,0.83335,0.1667,0.79305
1638,-1,O,0.83335,0.6667,0.29305
1638,-1,O,0.83335,0.6667,0.79305
1638,-1,O,0.33335,0.1667,0.45695
1638,-1,O,0.33335,0.1667,0.95695
1638,-1,O,0.33335,0.6667,0.45695
1638,-1,O,0.33335,0.6667,0.95695
1638,-1,O,0.83335,0.1667,0.45695
1638,-1,O,0.83335,0.1667,0.95695
1638,-1,O,0.83335,0.6667,0.45695
1638,-1,O,0.83335,0.6667,0.95695
1638,-1,O,0.16665,0.3333,0.04305
1638,-1,O,0.16665,0.3333,0.54305
1638,-1,O,0.16665,0.8333,0.04305
1638,-1,O,0.16665,0.8333,0.54305
1638,-1,O,0.66665,0.3333,0.04305
1638,-1,O,0.66665,0.3333,0.54305
1638,-1,O,0.66665,0.8333,0.04305
1638,-1,O,0.66665,0.8333,0.54305
1638,-1,O,-0.0,-0.0,0.125
1638,-1,O,-0.0,-0.0,0.625
1638,-1,O,1.0,0.5,0.125
1638,-1,O,1.0,0.5,0.625
1638,-1,O,0.5,0.0,0.125
1638,-1,O,0.5,0.0,0.625
1638,-1,O,0.5,0.5,0.125
1638,-1,O,0.5,0.5,0.625
1638,-1,O,0.0,0.0,0.375
1638,-1,O,0.0,0.0,0.875
1638,-1,O,1.0,0.5,0.375
1638,-1,O,1.0,0.5,0.875
1638,-1,O,0.5,-0.0,0.375
1638,-1,O,0.5,0.0,0.875
1638,-1,O,0.5,0.5,0.375
1638,-1,O,0.5,0.5,0.875
1639,-1,In,0.4545,0.0,0.205
1639,-1,Ga,0.4545,0.5,0.205
1639,-1,In,0.9545,-0.0,0.205
1639,-1,In,0.9545,0.5,0.205
1639,-1,Ga,0.0455,-0.0,0.795
1639,-1,Ga,0.0455,0.5,0.795
1639,-1,Ga,0.5455,-0.0,0.795
1639,-1,In,0.5455,0.5,0.795
1639,-1,Al,0.2045,0.25,0.205
1639,-1,Ga,0.2045,0.75,0.205
1639,-1,Ga,0.7045,0.25,0.205
1639,-1,Ga,0.7045,0.75,0.205
1639,-1,Ga,0.2955,0.25,0.795
1639,-1,In,0.2955,0.75,0.795
1639,-1,Al,0.7955,0.25,0.795
1639,-1,In,0.7955,0.75,0.795
1639,-1,Al,0.4205,0.25,0.686
1639,-1,Ga,0.4205,0.75,0.686
1639,-1,In,0.9205,0.25,0.686
1639,-1,Ga,0.9205,0.75,0.686
1639,-1,In,0.0795,0.25,0.314
1639,-1,Ga,0.0795,0.75,0.314
1639,-1,Ga,0.5795,0.25,0.314
1639,-1,In,0.5795,0.75,0.314
1639,-1,Ga,0.1705,-0.0,0.686
1639,-1,Ga,0.1705,0.5,0.686
1639,-1,Ga,0.6705,-0.0,0.686
1639,-1,In,0.6705,0.5,0.686
1639,-1,Ga,0.3295,-0.0,0.314
1639,-1,Ga,0.3295,0.5,0.314
1639,-1,In,0.8295,-0.0,0.314
1639,-1,Ga,0.8295,0.5,0.314
1639,-1,O,0.4135,-0.0,0.437
1639,-1,O,0.4135,0.5,0.437
1639,-1,O,0.9135,-0.0,0.437
1639,-1,O,0.9135,0.5,0.437
1639,-1,O,0.0865,-0.0,0.563
1639,-1,O,0.0865,0.5,0.563
1639,-1,O,0.5865,-0.0,0.563
1639,-1,O,0.5865,0.5,0.563
1639,-1,O,0.1635,0.25,0.437
1639,-1,O,0.1635,0.75,0.437
1639,-1,O,0.6635,0.25,0.437
1639,-1,O,0.6635,0.75,0.437
1639,-1,O,0.3365,0.25,0.563
1639,-1,O,0.3365,0.75,0.563
1639,-1,O,0.8365,0.25,0.563
1639,-1,O,0.8365,0.75,0.563
1639,-1,O,0.4175,-0.0,0.89
1639,-1,O,0.4175,0.5,0.89
1639,-1,O,0.9175,-0.0,0.89
1639,-1,O,0.9175,0.5,0.89
1639,-1,O,0.0825,-0.0,0.11
1639,-1,O,0.0825,0.5,0.11
1639,-1,O,0.5825,-0.0,0.11
1639,-1,O,0.5825,0.5,0.11
1639,-1,O,0.1675,0.25,0.89
1639,-1,O,0.1675,0.75,0.89
1639,-1,O,0.6675,0.25,0.89
1639,-1,O,0.6675,0.75,0.89
1639,-1,O,0.3325,0.25,0.11
1639,-1,O,0.3325,0.75,0.11
1639,-1,O,0.8325,0.25,0.11
1639,-1,O,0.8325,0.75,0.11
1639,-1,O,0.002,0.25,0.743
1639,-1,O,0.002,0.75,0.743
1639,-1,O,0.502,0.25,0.743
1639,-1,O,0.502,0.75,0.743
1639,-1,O,0.498,0.25,0.257
1639,-1,O,0.498,0.75,0.257
1639,-1,O,0.998,0.25,0.257
1639,-1,O,0.998,0.75,0.257
1639,-1,O,0.252,-0.0,0.743
1639,-1,O,0.252,0.5,0.743
1639,-1,O,0.752,-0.0,0.743
1639,-1,O,0.752,0.5,0.743
1639,-1,O,0.248,0.0,0.257
1639,-1,O,0.248,0.5,0.257
1639,-1,O,0.748,0.0,0.257
1639,-1,O,0.748,0.5,0.257
1640,-1,Ga,0.156,0.851,0.697
1640,-1,Ga,0.656,0.851,0.697
1640,-1,Ga,0.344,0.149,0.197
1640,-1,In,0.844,0.149,0.197
1640,-1,Ga,0.094,0.351,0.197
1640,-1,Ga,0.594,0.351,0.197
1640,-1,Ga,0.406,0.649,0.697
1640,-1,Ga,0.906,0.649,0.697
1640,-1,Al,0.0895,0.658,0.0
1640,-1,In,0.5895,0.658,0.0
1640,-1,Ga,0.4105,0.342,0.5
1640,-1,In,0.9105,0.342,0.5
1640,-1,Ga,0.1605,0.158,0.5
1640,-1,Ga,0.6605,0.158,0.5
1640,-1,Al,0.3395,0.842,1.0
1640,-1,Ga,0.8395,0.842,1.0
1640,-1,Ga,0.084,0.03,0.999
1640,-1,Ga,0.584,0.03,0.999
1640,-1,Ga,0.416,0.97,0.499
1640,-1,Ga,0.916,0.97,0.499
1640,-1,Al,0.166,0.53,0.499
1640,-1,Al,0.666,0.53,0.499
1640,-1,Al,0.334,0.47,0.999
1640,-1,Al,0.834,0.47,0.999
1640,-1,Ga,0.3425,0.157,0.787
1640,-1,In,0.8425,0.157,0.787
1640,-1,Ga,0.1575,0.843,0.287
1640,-1,Al,0.6575,0.843,0.287
1640,-1,Al,0.4075,0.657,0.287
1640,-1,Al,0.9075,0.657,0.287
1640,-1,Ga,0.0925,0.343,0.787
1640,-1,In,0.5925,0.343,0.787
1640,-1,O,0.4145,0.669,0.893
1640,-1,O,0.9145,0.669,0.893
1640,-1,O,0.0855,0.331,0.393
1640,-1,O,0.5855,0.331,0.393
1640,-1,O,0.3355,0.169,0.393
1640,-1,O,0.8355,0.169,0.393
1640,-1,O,0.1645,0.831,0.893
1640,-1,O,0.6645,0.831,0.893
1640,-1,O,0.2625,0.009,0.629
1640,-1,O,0.7625,0.009,0.629
1640,-1,O,0.2375,0.991,0.129
1640,-1,O,0.7375,0.991,0.129
1640,-1,O,0.4875,0.509,0.129
1640,-1,O,0.9875,0.509,0.129
1640,-1,O,0.0125,0.491,0.629
1640,-1,O,0.5125,0.491,0.629
1640,-1,O,0.0075,0.827,0.121
1640,-1,O,0.5075,0.827,0.121
1640,-1,O,0.4925,0.173,0.621
1640,-1,O,0.9925,0.173,0.621
1640,-1,O,0.2425,0.327,0.621
1640,-1,O,0.7425,0.327,0.621
1640,-1,O,0.2575,0.673,0.121
1640,-1,O,0.7575,0.673,0.121
1640,-1,O,0.486,0.835,0.638
1640,-1,O,0.986,0.835,0.638
1640,-1,O,0.014,0.165,0.138
1640,-1,O,0.514,0.165,0.138
1640,-1,O,0.264,0.335,0.138
1640,-1,O,0.764,0.335,0.138
1640,-1,O,0.236,0.665,0.638
1640,-1,O,0.736,0.665,0.638
1640,-1,O,0.1805,0.17,0.866
1640,-1,O,0.6805,0.17,0.866
1640,-1,O,0.3195,0.83,0.366
1640,-1,O,0.8195,0.83,0.366
1640,-1,O,0.0695,0.67,0.366
1640,-1,O,0.5695,0.67,0.366
1640,-1,O,0.4305,0.33,0.866
1640,-1,O,0.9305,0.33,0.866
1640,-1,O,0.418,0.001,0.9
1640,-1,O,0.918,0.001,0.9
1640,-1,O,0.082,0.999,0.4
1640,-1,O,0.582,0.999,0.4
1640,-1,O,0.332,0.501,0.4
1640,-1,O,0.832,0.501,0.4
1640,-1,O,0.168,0.499,0.9
1640,-1,O,0.668,0.499,0.9
1641,-1,Al,0.0,0.0,0.147844
1641,-1,Al,0.0,0.0,0.647844
1641,-1,In,-0.0,-0.0,0.852156
1641,-1,Al,0.0,0.0,0.352156
1641,-1,In,0.666667,0.333333,0.481177
1641,-1,Al,0.666667,0.333333,0.981177
1641,-1,Al,0.666667,0.333333,0.185489
1641,-1,Al,0.666667,0.333333,0.685489
1641,-1,Ga,0.333334,0.666667,0.814511
1641,-1,In,0.333333,0.666667,0.314511
1641,-1,Al,0.333333,0.666667,0.518823
1641,-1,In,0.333333,0.666667,0.018823
1641,-1,O,0.69364,0.0,0.25
1641,-1,O,0.30636,0.30636,0.25
1641,-1,O,0.0,0.69364,0.25
1641,-1,O,0.69364,0.69364,0.75
1641,-1,O,0.0,0.30636,0.75
1641,-1,O,0.30636,-0.0,0.75
1641,-1,O,0.360307,0.333333,0.583333
1641,-1,O,0.973027,0.639693,0.583333
1641,-1,O,0.666667,0.026973,0.583333
1641,-1,O,0.360307,0.026973,0.083333
1641,-1,O,0.666667,0.639693,0.083333
1641,-1,O,0.973027,0.333333,0.083333
1641,-1,O,0.026973,0.666667,0.916667
1641,-1,O,0.639693,0.973027,0.916667
1641,-1,O,0.333333,0.360307,0.916667
1641,-1,O,0.026974,0.360307,0.416667
1641,-1,O,0.333334,0.973027,0.416667
1641,-1,O,0.639694,0.666667,0.416667
1642,-1,In,0.75,0.25,0.75
1642,-1,In,0.25,0.75,0.75
1642,-1,In,0.75,0.75,0.25
1642,-1,In,0.75,0.75,0.75
1642,-1,In,0.25,0.75,0.25
1642,-1,In,0.75,0.25,0.25
1642,-1,In,0.25,0.25,0.75
1642,-1,In,0.25,0.25,0.25
1642,-1,In,0.75,0.466,0.5
1642,-1,In,0.25,0.966,0.0
1642,-1,Al,0.75,0.534,0.0
1642,-1,In,0.5,0.75,0.466
1642,-1,In,0.0,0.25,0.966
1642,-1,In,-0.0,0.75,0.534
1642,-1,In,0.466,0.5,0.75
1642,-1,In,0.966,0.0,0.25
1642,-1,In,0.534,-0.0,0.75
1642,-1,In,0.25,0.534,0.5
1642,-1,In,0.75,0.034,-0.0
1642,-1,In,0.25,0.466,-0.0
1642,-1,In,0.5,0.25,0.534
1642,-1,In,-0.0,0.75,0.034
1642,-1,In,0.0,0.25,0.466
1642,-1,Al,0.534,0.5,0.25
1642,-1,In,0.034,-0.0,0.75
1642,-1,In,0.466,0.0,0.25
1642,-1,In,0.25,0.034,0.5
1642,-1,In,0.5,0.25,0.034
1642,-1,In,0.034,0.5,0.25
1642,-1,In,0.75,0.966,0.5
1642,-1,In,0.5,0.75,0.966
1642,-1,In,0.966,0.5,0.75
1642,-1,O,0.62,0.391,0.656
1642,-1,O,0.38,0.891,0.844
1642,-1,O,0.88,0.609,0.156
1642,-1,O,0.62,0.609,0.844
1642,-1,O,0.656,0.62,0.391
1642,-1,O,0.844,0.38,0.891
1642,-1,O,0.156,0.88,0.609
1642,-1,O,0.844,0.62,0.609
1642,-1,O,0.391,0.656,0.62
1642,-1,O,0.891,0.844,0.38
1642,-1,O,0.609,0.156,0.88
1642,-1,O,0.609,0.844,0.62
1642,-1,O,0.38,0.609,0.344
1642,-1,O,0.62,0.109,0.156
1642,-1,O,0.12,0.391,0.844
1642,-1,O,0.38,0.391,0.156
1642,-1,O,0.344,0.38,0.609
1642,-1,O,0.156,0.62,0.109
1642,-1,O,0.844,0.12,0.391
1642,-1,O,0.156,0.38,0.391
1642,-1,O,0.609,0.344,0.38
1642,-1,O,0.109,0.156,0.62
1642,-1,O,0.391,0.844,0.12
1642,-1,O,0.391,0.156,0.38
1642,-1,O,0.12,0.891,0.156
1642,-1,O,0.88,0.391,0.344
1642,-1,O,0.38,0.109,0.656
1642,-1,O,0.12,0.109,0.344
1642,-1,O,0.156,0.12,0.891
1642,-1,O,0.344,0.88,0.391
1642,-1,O,0.656,0.38,0.109
1642,-1,O,0.344,0.12,0.109
1642,-1,O,0.891,0.156,0.12
1642,-1,O,0.391,0.344,0.88
1642,-1,O,0.109,0.656,0.38
1642,-1,O,0.109,0.344,0.12
1642,-1,O,0.88,0.109,0.844
1642,-1,O,0.12,0.609,0.656
1642,-1,O,0.62,0.891,0.344
1642,-1,O,0.88,0.891,0.656
1642,-1,O,0.844,0.88,0.109
1642,-1,O,0.656,0.12,0.609
1642,-1,O,0.344,0.62,0.891
1642,-1,O,0.656,0.88,0.891
1642,-1,O,0.109,0.844,0.88
1642,-1,O,0.609,0.656,0.12
1642,-1,O,0.891,0.344,0.62
1642,-1,O,0.891,0.656,0.88
1643,-1,In,0.4545,-0.0,0.205
1643,-1,Al,0.4545,0.5,0.205
1643,-1,Ga,0.9545,0.0,0.205
1643,-1,Ga,0.9545,0.5,0.205
1643,-1,Al,0.0455,-0.0,0.795
1643,-1,Ga,0.0455,0.5,0.795
1643,-1,Ga,0.5455,0.0,0.795
1643,-1,Al,0.5455,0.5,0.795
1643,-1,Al,0.2045,0.25,0.205
1643,-1,Ga,0.2045,0.75,0.205
1643,-1,Al,0.7045,0.25,0.205
1643,-1,Ga,0.7045,0.75,0.205
1643,-1,Al,0.2955,0.25,0.795
1643,-1,Al,0.2955,0.75,0.795
1643,-1,Al,0.7955,0.25,0.795
1643,-1,In,0.7955,0.75,0.795
1643,-1,Ga,0.4205,0.25,0.686
1643,-1,In,0.4205,0.75,0.686
1643,-1,In,0.9205,0.25,0.686
1643,-1,Ga,0.9205,0.75,0.686
1643,-1,Al,0.0795,0.25,0.314
1643,-1,In,0.0795,0.75,0.314
1643,-1,Ga,0.5795,0.25,0.314
1643,-1,Al,0.5795,0.75,0.314
1643,-1,In,0.1705,-0.0,0.686
1643,-1,Ga,0.1705,0.5,0.686
1643,-1,In,0.6705,0.0,0.686
1643,-1,In,0.6705,0.5,0.686
1643,-1,Al,0.3295,-0.0,0.314
1643,-1,Ga,0.3295,0.5,0.314
1643,-1,Ga,0.8295,0.0,0.314
1643,-1,Al,0.8295,0.5,0.314
1643,-1,O,0.4135,0.0,0.437
1643,-1,O,0.4135,0.5,0.437
1643,-1,O,0.9135,-0.0,0.437
1643,-1,O,0.9135,0.5,0.437
1643,-1,O,0.0865,0.0,0.563
1643,-1,O,0.0865,0.5,0.563
1643,-1,O,0.5865,-0.0,0.563
1643,-1,O,0.5865,0.5,0.563
1643,-1,O,0.1635,0.25,0.437
1643,-1,O,0.1635,0.75,0.437
1643,-1,O,0.6635,0.25,0.437
1643,-1,O,0.6635,0.75,0.437
1643,-1,O,0.3365,0.25,0.563
1643,-1,O,0.3365,0.75,0.563
1643,-1,O,0.8365,0.25,0.563
1643,-1,O,0.8365,0.75,0.563
1643,-1,O,0.4175,0.0,0.89
1643,-1,O,0.4175,0.5,0.89
1643,-1,O,0.9175,-0.0,0.89
1643,-1,O,0.9175,0.5,0.89
1643,-1,O,0.0825,0.0,0.11
1643,-1,O,0.0825,0.5,0.11
1643,-1,O,0.5825,-0.0,0.11
1643,-1,O,0.5825,0.5,0.11
1643,-1,O,0.1675,0.25,0.89
1643,-1,O,0.1675,0.75,0.89
1643,-1,O,0.6675,0.25,0.89
1643,-1,O,0.6675,0.75,0.89
1643,-1,O,0.3325,0.25,0.11
1643,-1,O,0.3325,0.75,0.11
1643,-1,O,0.8325,0.25,0.11
1643,-1,O,0.8325,0.75,0.11
1643,-1,O,0.002,0.25,0.743
1643,-1,O,0.002,0.75,0.743
1643,-1,O,0.502,0.25,0.743
1643,-1,O,0.502,0.75,0.743
1643,-1,O,0.498,0.25,0.257
1643,-1,O,0.498,0.75,0.257
1643,-1,O,0.998,0.25,0.257
1643,-1,O,0.998,0.75,0.257
1643,-1,O,0.252,-0.0,0.743
1643,-1,O,0.252,0.5,0.743
1643,-1,O,0.752,0.0,0.743
1643,-1,O,0.752,0.5,0.743
1643,-1,O,0.248,-0.0,0.257
1643,-1,O,0.248,0.5,0.257
1643,-1,O,0.748,0.0,0.257
1643,-1,O,0.748,0.5,0.257
1644,-1,Al,0.75,0.25,0.75
1644,-1,Al,0.25,0.75,0.75
1644,-1,Ga,0.75,0.75,0.25
1644,-1,Ga,0.75,0.75,0.75
1644,-1,Al,0.25,0.75,0.25
1644,-1,Al,0.75,0.25,0.25
1644,-1,Ga,0.25,0.25,0.75
1644,-1,Ga,0.25,0.25,0.25
1644,-1,Al,0.75,0.466,0.5
1644,-1,Ga,0.25,0.966,-0.0
1644,-1,Al,0.75,0.534,-0.0
1644,-1,Ga,0.5,0.75,0.466
1644,-1,Ga,-0.0,0.25,0.966
1644,-1,Ga,0.0,0.75,0.534
1644,-1,Al,0.466,0.5,0.75
1644,-1,Ga,0.966,-0.0,0.25
1644,-1,Al,0.534,-0.0,0.75
1644,-1,Al,0.25,0.534,0.5
1644,-1,Al,0.75,0.034,-0.0
1644,-1,Al,0.25,0.466,-0.0
1644,-1,Ga,0.5,0.25,0.534
1644,-1,Ga,0.0,0.75,0.034
1644,-1,Al,-0.0,0.25,0.466
1644,-1,Ga,0.534,0.5,0.25
1644,-1,Al,0.034,-0.0,0.75
1644,-1,Al,0.466,-0.0,0.25
1644,-1,Al,0.25,0.034,0.5
1644,-1,Ga,0.5,0.25,0.034
1644,-1,Ga,0.034,0.5,0.25
1644,-1,Ga,0.75,0.966,0.5
1644,-1,Ga,0.5,0.75,0.966
1644,-1,Ga,0.966,0.5,0.75
1644,-1,O,0.62,0.391,0.656
1644,-1,O,0.38,0.891,0.844
1644,-1,O,0.88,0.609,0.156
1644,-1,O,0.62,0.609,0.844
1644,-1,O,0.656,0.62,0.391
1644,-1,O,0.844,0.38,0.891
1644,-1,O,0.156,0.88,0.609
1644,-1,O,0.844,0.62,0.609
1644,-1,O,0.391,0.656,0.62
1644,-1,O,0.891,0.844,0.38
1644,-1,O,0.609,0.156,0.88
1644,-1,O,0.609,0.844,0.62
1644,-1,O,0.38,0.609,0.344
1644,-1,O,0.62,0.109,0.156
1644,-1,O,0.12,0.391,0.844
1644,-1,O,0.38,0.391,0.156
1644,-1,O,0.344,0.38,0.609
1644,-1,O,0.156,0.62,0.109
1644,-1,O,0.844,0.12,0.391
1644,-1,O,0.156,0.38,0.391
1644,-1,O,0.609,0.344,0.38
1644,-1,O,0.109,0.156,0.62
1644,-1,O,0.391,0.844,0.12
1644,-1,O,0.391,0.156,0.38
1644,-1,O,0.12,0.891,0.156
1644,-1,O,0.88,0.391,0.344
1644,-1,O,0.38,0.109,0.656
1644,-1,O,0.12,0.109,0.344
1644,-1,O,0.156,0.12,0.891
1644,-1,O,0.344,0.88,0.391
1644,-1,O,0.656,0.38,0.109
1644,-1,O,0.344,0.12,0.109
1644,-1,O,0.891,0.156,0.12
1644,-1,O,0.391,0.344,0.88
1644,-1,O,0.109,0.656,0.38
1644,-1,O,0.109,0.344,0.12
1644,-1,O,0.88,0.109,0.844
1644,-1,O,0.12,0.609,0.656
1644,-1,O,0.62,0.891,0.344
1644,-1,O,0.88,0.891,0.656
1644,-1,O,0.844,0.88,0.109
1644,-1,O,0.656,0.12,0.609
1644,-1,O,0.344,0.62,0.891
1644,-1,O,0.656,0.88,0.891
1644,-1,O,0.109,0.844,0.88
1644,-1,O,0.609,0.656,0.12
1644,-1,O,0.891,0.344,0.62
1644,-1,O,0.891,0.656,0.88
1645,-1,In,0.0,-0.0,0.875
1645,-1,Al,-0.0,0.0,0.125
1645,-1,In,0.333333,0.0,0.791667
1645,-1,Al,0.666667,-0.0,0.208333
1645,-1,Al,0.666667,0.0,0.833333
1645,-1,Al,0.333333,-0.0,0.166667
1645,-1,In,0.5,-0.0,0.0
1645,-1,In,0.166667,0.5,0.333333
1645,-1,Al,0.333333,0.5,0.666667
1645,-1,In,0.833333,0.5,0.666667
1645,-1,Ga,0.666667,0.5,0.333333
1645,-1,Ga,0.166667,-0.0,0.333333
1645,-1,Ga,0.833333,-0.0,0.666667
1645,-1,Al,0.333333,-0.0,0.541667
1645,-1,Ga,0.666667,0.0,0.458333
1645,-1,Al,-0.0,-0.0,0.5
1645,-1,O,0.826667,0.52,0.918333
1645,-1,O,0.653333,0.52,0.081667
1645,-1,O,0.173333,0.48,0.081667
1645,-1,O,0.346667,0.48,0.918333
1645,-1,O,0.0,0.0,0.745
1645,-1,O,0.0,-0.0,0.255
1645,-1,O,0.826667,-0.0,0.918333
1645,-1,O,0.173333,-0.0,0.081667
1645,-1,O,0.333333,-0.0,0.921667
1645,-1,O,0.666667,0.0,0.078333
1645,-1,O,0.506667,0.48,0.748333
1645,-1,O,0.013333,0.48,0.251667
1645,-1,O,0.493333,0.52,0.251667
1645,-1,O,0.986667,0.52,0.748333
1645,-1,O,0.506667,-0.0,0.748333
1645,-1,O,0.493333,0.0,0.251667
1645,-1,O,0.16,0.52,0.585
1645,-1,O,0.32,0.52,0.415
1645,-1,O,0.84,0.48,0.415
1645,-1,O,0.68,0.48,0.585
1645,-1,O,0.333333,0.0,0.411667
1645,-1,O,0.666667,-0.0,0.588333
1645,-1,O,0.16,0.0,0.585
1645,-1,O,0.84,-0.0,0.415
1646,-1,Ga,0.156,0.851,0.697
1646,-1,In,0.656,0.851,0.697
1646,-1,Ga,0.344,0.149,0.197
1646,-1,Ga,0.844,0.149,0.197
1646,-1,Ga,0.094,0.351,0.197
1646,-1,Ga,0.594,0.351,0.197
1646,-1,In,0.406,0.649,0.697
1646,-1,Ga,0.906,0.649,0.697
1646,-1,Al,0.0895,0.658,0.0
1646,-1,Ga,0.5895,0.658,0.0
1646,-1,Ga,0.4105,0.342,0.5
1646,-1,In,0.9105,0.342,0.5
1646,-1,In,0.1605,0.158,0.5
1646,-1,Ga,0.6605,0.158,0.5
1646,-1,In,0.3395,0.842,1.0
1646,-1,In,0.8395,0.842,1.0
1646,-1,Ga,0.084,0.03,0.999
1646,-1,Al,0.584,0.03,0.999
1646,-1,Al,0.416,0.97,0.499
1646,-1,Ga,0.916,0.97,0.499
1646,-1,In,0.166,0.53,0.499
1646,-1,Ga,0.666,0.53,0.499
1646,-1,Ga,0.334,0.47,0.999
1646,-1,Al,0.834,0.47,0.999
1646,-1,Al,0.3425,0.157,0.787
1646,-1,Al,0.8425,0.157,0.787
1646,-1,In,0.1575,0.843,0.287
1646,-1,Ga,0.6575,0.843,0.287
1646,-1,Ga,0.4075,0.657,0.287
1646,-1,Ga,0.9075,0.657,0.287
1646,-1,Ga,0.0925,0.343,0.787
1646,-1,Ga,0.5925,0.343,0.787
1646,-1,O,0.4145,0.669,0.893
1646,-1,O,0.9145,0.669,0.893
1646,-1,O,0.0855,0.331,0.393
1646,-1,O,0.5855,0.331,0.393
1646,-1,O,0.3355,0.169,0.393
1646,-1,O,0.8355,0.169,0.393
1646,-1,O,0.1645,0.831,0.893
