id,lattice_vector_1_x,lattice_vector_1_y,lattice_vector_1_z,lattice_vector_2_x,lattice_vector_2_y,lattice_vector_2_z,lattice_vector_3_x,lattice_vector_3_y,lattice_vector_3_z
1820,25.38182775,-0.00477058,0.38105361,-0.06007857,6.38988853,0.06008617,-1.55252507,0.06500392,5.87784427
1821,6.18448469,0.01422387,-0.00933222,-3.10441837,5.34379766,0.01170783,0.03477505,-0.03104599,23.53825393
1822,4.85329737,0.00555219,0.00042352,-2.43123158,4.20033361,-0.00161107,-0.00360119,0.00521033,13.21985405
1823,4.93483765,0.02734409,-0.00545059,-2.49120102,4.25989509,0.00127859,0.01391258,0.00508634,13.38331618
1824,9.47117911,-0.04292336,0.03085052,0.04024688,9.53572255,0.1401766,0.0508639,-0.10016232,9.50183467
1825,9.20035672,0.03199856,-0.01475093,-0.01277577,9.19558905,0.02590483,0.02341517,-0.01596776,9.20315279
1826,4.89537654,-0.01206007,-0.02519941,0.00772615,8.42686937,-0.01146728,0.02669878,0.0026859,9.05767871
1827,10.68727684,1.3388453,0.42754206,-3.22674721,4.28858662,-0.2929888,-0.5829472,0.57242519,14.33445264
1828,9.48563048,-0.01525624,-0.05183743,-0.09745947,9.54337992,0.19260001,0.02535823,-0.09829227,9.54510405
1829,6.74577607,-0.20191108,0.20227856,-3.45559275,5.7636214,-0.21244538,0.0395647,-0.04721189,23.97520572
1830,9.42988151,0.03770458,-0.03765262,0.03189038,9.36440643,-0.0525038,0.04266494,0.08523123,9.35820434
1831,3.15136222,-0.00016328,-0.00763424,-1.57562295,2.72897715,0.00775687,0.02931278,-0.0174727,11.92750659
1832,10.1301429,-0.16389886,-0.15920846,5.08449933,3.01482982,-0.16306941,-0.73869902,-0.01404284,14.74212536
1833,25.70129146,-0.05269894,0.11547602,0.04060997,6.4097218,-0.01666966,-1.35103075,0.01325238,5.83359342
1834,12.1259034,0.02017334,0.00422142,-0.00515619,2.98458718,0.0193141,-1.37588505,-0.03785894,5.62562409
1835,4.9141385,0.00676701,-0.00959739,-2.462865,4.2520738,0.0079031,0.02620089,-0.01054262,13.39771985
1836,9.24145275,-0.00871904,0.00733643,-0.00758507,9.23849768,0.00325179,0.00749102,0.00452166,9.23688095
1837,5.25381139,0.04865648,0.00085957,-2.66893988,4.52518859,-0.00829883,-0.00349118,0.02279718,14.12836529
1838,9.3812886,-0.01468033,-0.01607066,-0.00294672,9.32707726,-0.02746141,0.04256289,0.01773093,9.36958262
1839,9.33022416,0.00409578,0.00122469,0.00175053,9.33797868,-0.03453046,0.00402321,-0.03875364,9.33383474
1840,9.89256862,0.00361844,-0.13990348,4.94555755,2.87293984,-0.06520585,-0.1597591,-0.02214069,13.94226303
1841,9.86994651,0.00767212,-0.05553718,0.00199682,9.83254802,0.01552209,0.02243413,0.03581691,9.86704623
1842,6.38158584,0.0873765,-0.06624521,-3.26587809,5.3326126,-0.6349737,0.05516072,-0.16365266,14.8524186
1843,9.97662166,0.03714032,-0.05667612,0.03978769,9.97680514,-0.06868762,-0.04916011,-0.04919412,10.00435249
1844,6.74092592,0.19830296,0.09120828,-3.152725,5.94499983,-0.08696348,-0.16801872,-0.04114012,23.88761862
1845,10.0508542,-0.19829477,-0.08194992,5.0603989,2.85550691,-0.04600481,-0.15715325,-0.13406481,14.32899767
1846,10.12449803,-0.01355698,0.00300503,-0.01078723,10.12649513,-0.01236553,0.00499979,-0.01231447,10.12950818
1847,10.27471828,0.03142424,-0.52874323,5.04713473,2.9761186,-0.53152196,-0.59547474,-0.24397522,14.62415084
1848,10.19705264,0.01932954,-0.07868057,-0.02611795,8.75199843,-0.01280925,-0.03559239,-0.02127899,9.3780709
1849,26.55390608,-0.00921423,-0.00913976,0.00105068,6.60042857,-0.00168171,-1.25521271,0.003185,6.00359276
1850,5.04806863,0.00821193,0.00046941,-2.53095372,4.36725957,-0.00402473,-0.00090324,0.00914224,13.61759759
1851,9.94704626,-0.13739742,-0.05289498,5.01386534,2.7935114,-0.03979659,-0.17184803,0.01311126,14.03755763
1852,5.67630099,0.02136381,0.00430511,-0.0363478,9.64033131,0.04551176,-0.01046345,-0.04503476,10.26471065
1853,9.47161216,0.02791578,0.07581161,0.03450958,9.4887064,0.08877497,-0.00551992,-0.03487718,9.51027925
1854,5.19012018,-0.09138296,0.01938086,-2.5153902,4.54098434,-0.00113044,-0.05485361,-0.02334073,13.90683841
1855,10.09461531,0.02375131,-0.06153199,0.0552559,8.61129286,-0.03098418,-0.00128457,0.05538491,9.29953469
1856,9.63842746,0.04712271,-0.00600797,-0.0358289,9.60993167,0.00435825,0.08984174,0.04103599,9.59954122
1857,4.89850057,0.00879912,-0.00292132,-2.45677984,4.2373618,0.00116982,0.00767909,0.0001778,13.32864633
1858,25.32145494,-0.04455989,0.19349014,0.00343673,6.32275666,-0.00051831,-1.41283725,-0.01927634,5.80346813
1859,9.36070917,0.11944651,-0.04611516,-0.00058645,9.35125857,0.02674858,0.04815396,-0.0163859,9.34564366
1860,4.91373156,-0.00025807,0.00271437,-2.45669254,4.25550472,-0.00261481,-0.00890559,0.00455226,13.35031186
1861,10.7445823,-0.04424659,-0.37588334,0.03392018,9.04060272,0.00704653,-0.22618903,0.02832193,9.86924612
1862,10.2304669,-0.01631811,0.60248927,5.01272125,2.96371208,0.28374987,0.61683119,-0.02477456,13.97978046
1863,9.88649574,-0.04803303,-0.08137493,-0.05497414,9.83143846,0.0989198,-0.06643888,0.1209657,9.87888986
1864,4.96419419,0.00281851,0.0056362,-2.4846467,4.29796058,-0.00845345,-0.01614262,0.01885173,13.4128792
1865,10.09030946,-0.01205771,-0.02890321,-0.0346803,8.66510589,0.01441919,-0.02951818,0.00828877,9.24783209
1866,9.89967271,-0.00845192,-0.01459376,0.01082603,8.57761003,-0.02315862,0.00050139,0.00345621,9.12533067
1867,6.53319165,-0.00125784,-0.00119695,-3.26585821,5.66349636,-0.00776122,0.00409989,-0.03149951,24.19037287
1868,25.18901155,0.00588874,0.23330525,-0.02114363,6.26092605,0.01783729,-1.39231012,-0.00310606,5.74244337
1869,4.97117365,0.02841583,0.00287481,-2.51041283,4.29138377,-0.00798018,-0.00953811,0.02325232,13.59066132
1870,25.61978173,-0.05410396,0.25896478,-0.01397,6.38752112,0.01283352,-1.35998757,0.03349454,5.82094796
1871,9.28083574,0.03695591,-0.0418649,-0.04754513,9.27841334,0.02712775,0.03426458,-0.02664697,9.27436872
1872,10.11085438,0.00460833,0.06896602,-0.058103,8.77259123,0.02915434,0.04191864,-0.04069407,9.32186279
1873,13.07380781,0.0250135,-0.05284307,-0.00590599,3.26801759,-0.01403191,-1.22150135,0.02147446,5.99150417
1874,6.23261581,-0.0895538,-0.01303632,-3.03623899,5.46158697,0.00185171,0.04922693,0.00603007,23.60540056
1875,11.17061836,-0.13007872,0.0184662,-0.05204309,9.51168012,0.03213908,0.01515015,-0.16125831,9.56344209
1876,6.17131138,-0.14443333,0.03041608,-3.01583069,5.35029665,-0.02858812,-0.20985057,-0.22901112,14.5950822
1877,6.97954414,-0.2170307,-0.18386106,-3.90857707,5.72487164,-0.26397151,-0.38160007,0.19659779,22.9610881
1878,9.70432554,0.032248,-0.00960474,0.03782345,9.62514965,0.0370289,-0.02024743,0.03681531,9.68325335
1879,10.49949044,-0.04854314,-0.01937223,5.26438018,3.03222509,0.05254139,-0.25407623,-0.13062777,14.86078626
1880,6.1408144,0.01809792,-0.0169874,-3.0677532,5.23483124,0.04368759,0.02376039,-0.01393199,24.65199972
1881,10.24020677,-0.1521042,-0.1193265,5.1717786,2.94198078,-0.09557863,0.198925,-0.02949255,14.53431108
1882,6.54986251,0.05083822,0.01090652,-3.33736857,5.77782517,0.05746627,-0.06827274,0.00960904,24.31741929
1883,25.57010432,-0.0024799,0.23446016,0.00299128,6.34340696,0.00176085,-1.39247591,-0.0032668,5.78710575
1884,9.32788252,-0.003248,0.05311505,-0.0265158,9.32240835,0.08180918,-0.05476997,-0.06139265,9.35971742
1885,10.12999131,-0.00743832,-0.03276155,-0.01586552,10.13119422,-0.06660972,-0.0258496,-0.01596995,10.13708863
1886,13.43272611,0.07468241,-0.03236606,-0.01926162,3.36636763,-0.03984242,-1.37704008,0.06691682,6.18254688
1887,9.9134312,-0.01947058,-0.09064618,0.0203099,9.81504654,-0.03106414,0.07695195,-0.00152592,9.89887469
1888,25.92571743,0.09832777,0.05735257,-0.05453177,6.45819891,0.04731698,-1.3223945,-0.02473534,5.87826922
1889,10.82094804,1.31735932,0.43685711,-3.24896553,4.34818581,-0.31920671,-0.61640723,0.59952499,14.47080175
1890,9.73871414,-0.44663432,-0.48841487,5.1527543,2.79019605,-0.2195328,-0.72234673,-0.12325249,14.26130809
1891,10.24609626,0.03448212,0.06961332,0.00925784,8.72316351,0.03686057,-0.01622368,-0.06822567,9.42270556
1892,4.96393404,0.00952398,0.00318151,-2.49025973,4.29419776,-0.006597,-0.01053309,0.0175256,13.41286258
1893,10.53325331,0.16920568,-0.13852021,5.25666141,2.98783733,0.05322379,0.13149569,0.17795924,14.64387133
1894,5.20254864,0.05660919,0.00444173,-2.65006379,4.47698927,-0.0093307,-0.01209668,0.02174007,13.89130187
1895,9.98315378,-0.09233366,-0.02138363,-0.01928525,9.97543261,0.00762954,0.02323854,0.02356161,9.92912565
1896,9.96911233,-0.03424744,0.06460457,0.04666097,8.54555213,0.04787241,0.03683585,-0.04174526,9.25877849
1897,12.30936824,0.01681503,-0.04599685,-0.00333402,3.0390832,-0.00261242,-1.38494249,0.00108632,5.66799823
1898,6.63524981,-0.04204856,0.01599263,-3.22603496,5.71563,-0.04487366,-0.02769949,-0.03413099,24.45653448
1899,24.63081597,0.04180221,0.46084261,-0.01275148,6.12336477,-0.00374633,-1.53853886,0.00074982,5.69105116
1900,4.91696922,0.01918561,0.00324707,-2.47504262,4.24853484,-0.00537562,-0.00979305,0.0137036,13.33864824
1901,11.02848746,0.09006824,-0.08380793,-0.02371859,9.37892176,-0.04226506,-0.07613434,0.05710841,9.60784528
1902,25.19295015,0.0189836,0.24137458,-0.00582589,6.24693677,-0.02572393,-1.42070403,0.02152001,5.73806313
1903,25.41193827,-0.03166258,0.34661365,0.02226159,6.31684267,0.01783671,-1.34765,-0.00586054,5.77432182
1904,9.42616506,0.05360176,0.01616748,-0.02363726,9.43880134,0.03690847,-0.07447005,0.07219791,9.44584709
1905,10.40691005,-0.02659691,0.08556742,0.04074079,8.87115339,0.02263915,0.05920787,0.03679979,9.49411741
1906,11.9413744,-2.34e-06,0.02469807,-2.002e-05,2.94223356,4.621e-05,-1.38528182,7.33e-06,5.50076789
1907,5.4633951,0.0807861,0.01400441,0.05054925,9.27776715,0.00768694,-0.14782028,0.01089145,10.02936598
1908,4.99539815,-0.00249878,0.01007518,-2.49520439,4.32754333,-0.00961799,-0.03093855,0.01616428,13.52364093
1909,6.23320729,-0.03105471,-0.01671167,-3.0914177,5.41410106,0.01194471,0.06684076,-0.01342465,23.68376225
1910,5.06897944,0.0192375,0.00171156,-2.55083004,4.37960344,-0.0056725,-0.00479661,0.01376689,13.71902898
1911,9.56938607,0.00657808,-0.03109687,-0.0116412,9.55925318,-0.00097055,0.02936292,-0.02099253,9.57187415
1912,11.17690562,0.03319494,0.06612493,-0.07744363,9.49389302,0.06829328,-0.10586022,-0.09605494,10.14069006
1913,5.10923183,0.02860545,0.00680988,-2.57932309,4.40991248,-0.01177957,-0.0190603,0.02605562,13.89035502
1914,10.06756454,0.07068188,-0.09530925,0.03530705,8.79885581,-0.00145236,0.06221496,0.01704662,9.23013314
1915,6.24101146,-0.01104147,-0.00984296,-3.11122512,5.40174155,0.0114384,0.03044165,-0.02704383,23.6920594
1916,9.34927388,-0.09486417,-0.07020154,0.04813898,9.35720295,0.03636197,0.02608609,-0.03201936,9.33114957
1917,5.32363193,-0.01459703,-0.02899197,0.18044053,9.01813312,0.00701029,-0.00890677,0.10543439,9.74015809
1918,9.69809887,0.46542029,0.1136408,-2.6230943,4.08076311,0.01494827,-0.14797009,-0.14533214,13.21604956
1919,10.16257034,-0.01248249,-0.04196728,-0.04612213,8.84446915,0.05043273,0.0502172,0.00544369,9.30184758
1920,9.16988871,0.04457499,-0.0100316,-0.03577566,9.17206153,0.00822481,0.03155243,-0.01475006,9.16981356
1921,5.7413705,-0.00107282,0.00199175,-2.87327724,4.98750825,-0.01125924,0.06462641,-0.03555606,14.01939645
1922,24.80559215,0.0065634,0.44774638,-0.00152718,6.14784596,0.0206044,-1.49217685,-0.01860149,5.67259717
1923,5.10270591,-0.07270783,0.01000414,-2.48820034,4.45552469,0.00413287,-0.02933295,-0.02656631,13.72563817
1924,25.36144729,-0.05680123,0.23099952,0.00685944,6.31080191,-0.00200945,-1.30365541,0.00212835,5.77412182
1925,6.66695352,0.08870034,0.03711904,-3.24529048,5.76434617,0.02202527,-0.25320972,0.05357204,24.61905439
1926,9.86042112,-0.0741682,0.02968357,-0.10517784,9.81866682,-0.04360624,-0.06700276,-0.05179768,9.8339592
1927,10.35710606,-0.04441245,-0.02879386,0.07996958,8.98418016,-0.02177813,0.04582353,0.10505231,9.48628648
1928,7.03775975,0.13561477,0.09793211,-3.26424216,6.05834679,-0.0456241,-0.14689795,0.00274481,23.80234396
1929,4.94481076,-0.01394474,-0.04982561,0.01262763,8.50375451,0.01052224,-0.00547032,-0.00150979,9.17128698
1930,9.8946603,-0.04510282,-0.04661053,0.04980175,8.51862044,-0.03205738,0.05216697,-0.00802611,9.17265026
1931,6.3236202,-0.01341546,-0.03177058,-3.19520949,5.49849989,0.02434735,0.01075714,0.02365343,23.80108078
1932,9.399536,0.03578783,-0.03138716,0.07946184,9.40903271,0.08665401,0.09034659,-0.04361746,9.37414821
1933,6.15832627,0.01357807,-0.00944276,-3.09189651,5.3376952,0.01796227,0.03588383,-0.05790106,23.47475348
1934,5.86787078,-0.02028081,-0.02720848,-2.91618757,5.14263254,-0.00208423,0.06358356,-0.02137014,13.75462456
1935,25.58737067,-0.12963276,0.10399326,0.04877904,6.35791846,0.01531932,-1.31424978,-0.01992816,5.80854526
1936,6.76238799,-0.08032631,-0.03598496,-3.58461278,6.21307137,-0.02752453,-0.09568846,0.24693663,23.68764174
1937,4.89936438,0.00463798,-0.00967575,-2.45351579,4.23983907,0.0083494,0.02598192,-0.01163148,13.30559944
1938,6.62352308,-0.09737736,0.0540055,-3.46188574,5.88451842,0.04133519,-0.00416827,-0.00052079,24.16598905
1939,6.39009155,-0.01735961,0.00155474,-3.17974591,5.54509201,-0.00068396,-0.00700039,0.00022633,24.06823521
1940,10.60577268,-0.02379264,0.00295867,0.0164183,9.08090752,-0.08620969,0.08920623,0.09290033,9.70070695
1941,5.34152839,0.03743947,-0.00174248,-2.70277076,4.60620924,-0.0017928,0.00441727,0.00804752,14.13164731
1942,4.91250111,0.00332903,0.00237645,-2.45939179,4.2526833,-0.0024514,-0.00543562,0.00373759,13.35678514
1943,6.74832669,0.18621898,0.04822541,-3.1780581,5.70829217,-0.05875516,-0.01135424,-0.06822598,24.09236207
1944,12.46250879,1.914e-05,-0.03632671,-8.84e-06,3.08446034,-8.29e-06,-1.37082457,-3.98e-06,5.71473058
1945,11.00231868,-0.04201612,-0.05101121,0.10285303,9.24966252,-0.17650171,-0.05212851,-0.1075164,9.97489602
1946,10.4445444,0.02330998,0.16403201,-0.02857207,8.87536535,0.05085011,0.03874891,-0.0362614,9.60107025
1947,5.30742204,-0.07908905,0.01586679,-2.58456131,4.63638483,-0.00212834,-0.04537549,-0.01440462,14.23976199
1948,6.51089771,-0.05253227,0.00221975,-3.43078564,5.90690211,0.05069809,0.24654424,0.19055125,24.73089837
1949,5.40514423,-0.08535181,0.0192519,-2.62820638,4.72406564,-0.00576339,-0.05368448,-0.00793702,14.38089907
1950,10.22749184,-0.04434207,-0.04098674,0.04950587,8.77940173,-4.33e-05,0.00622447,-0.00910541,9.39464382
1951,5.20748384,0.07859823,-0.0863184,-0.0226428,9.08750057,0.00107975,-0.02339411,0.01320182,9.45216419
1952,25.13287356,0.01711273,0.52836473,-0.02459953,6.24471691,0.03243336,-1.39592025,-0.02176379,5.71081004
1953,11.19073544,0.09789701,0.13993622,-0.05646397,9.51423469,0.07705848,-0.09422347,-0.05737071,10.16030942
1954,12.44386459,-0.00210992,-0.00109599,4.219e-05,3.07619861,0.00942555,-1.34155417,-0.01564944,5.72323303
1955,6.43673346,-0.03410078,-0.01210043,-3.20655082,5.5707206,0.00205841,0.01470884,0.018674,24.07359329
1956,9.12974862,-0.01071748,0.01720896,-9.18e-05,9.13559388,0.04440921,-0.00029259,-0.03647727,9.1331323
1957,25.45384938,-0.01849586,0.19056332,-0.0178886,6.37112397,-0.042205,-1.35927651,0.03128132,5.81291464
1958,6.34487011,0.02551375,0.00832363,-3.1354195,5.55362529,-0.05494019,0.07848556,0.09369301,24.62580784
1959,10.27698068,-0.03932901,-0.52836577,5.13011506,2.94473275,-0.22569114,-0.15240224,0.15250903,14.63136088
1960,10.33661588,0.08139125,0.83276552,5.14191401,2.98305844,0.67263484,0.91839074,0.06208618,14.67716862
1961,4.96416951,0.02655334,0.00219458,-2.50462608,4.28501725,-0.00594246,-0.00674289,0.01445993,13.43750571
1962,5.10966288,0.03101981,-0.00729387,-2.58134477,4.40899743,0.00369458,0.01954885,-0.00069612,13.7281484
1963,10.23453203,-0.00265376,-0.01191857,0.00275411,10.23583641,-0.00268285,-0.0177482,0.00299847,10.2349154
1964,5.74596704,-0.01096809,0.00392391,-2.86067721,5.00453753,0.0444793,0.11093003,-0.05041028,14.19077888
1965,6.07828448,-0.0132129,0.1572371,-3.07159255,5.2853812,0.01607598,-0.12632289,0.04065558,14.65274553
1966,10.78077607,-0.11462537,-0.00823128,0.07300191,9.05763065,0.03859774,0.02047455,0.01436937,9.83384985
1967,25.80929782,0.00183461,0.08898977,-1e-06,6.40893256,0.01900636,-1.31008034,-0.01753717,5.86455756
1968,24.77087039,-0.00653913,0.39168144,0.00353,6.12765105,0.00055528,-1.48809892,2.448e-05,5.66051963
1969,9.7600665,-0.25408341,0.02702163,5.00036034,2.88780109,-0.05291447,-0.48424726,-0.02988637,14.42989518
1970,4.90218166,-0.00851724,-0.00440371,0.01429857,8.45126514,0.00484785,0.00750156,0.00973951,9.08102951
1971,4.89475878,0.01403527,-0.00321259,-2.4597272,4.23209278,0.0014232,0.00761856,0.00106274,13.28389912
1972,11.04621039,0.19289587,0.04805637,0.15355082,9.22295524,-0.01503644,-0.0579204,0.00908689,9.95554554
1973,25.15787268,0.02917561,0.24805747,-0.00705556,6.22384989,0.02254699,-1.35319712,-0.02505517,5.72296824
1974,10.28939614,-0.03269725,-0.10055041,0.06143363,8.75736421,-0.0580644,-0.01931343,0.05432013,9.44073838
1975,10.22895107,-0.05401989,-0.08085399,0.04975769,8.76401994,0.02315457,-0.05163409,-0.03062139,9.46623529
1976,6.34087755,-0.05930443,-0.0062193,-3.11906076,5.52060201,0.00750156,0.0243718,-0.02046219,23.98197722
1977,9.47184173,0.15971285,-0.10143606,0.02265911,9.46953836,-0.11897388,0.15652158,-0.01168202,9.47698703
1978,4.89333733,-0.00259027,-0.00065099,-2.44399698,4.23879974,0.00058856,-0.00019811,-0.00057207,13.30514765
1979,9.5714081,-0.06170154,0.04107284,-0.08413784,9.48671514,0.10170222,0.02159518,-0.01691787,9.5064712
1980,12.41163505,0.00366927,0.01123238,-0.00099958,3.06832717,-0.00882331,-1.35654192,0.01567394,5.72097147
1981,6.72885741,-0.018077,0.01438484,-3.39049397,5.80341728,0.02135343,0.02294508,-0.04155523,24.2408959
1982,4.85332016,0.01202705,-8.617e-05,-2.43694996,4.19699367,-0.0020177,0.0005439,0.00532636,13.22012453
1983,9.27299233,-0.0333865,-0.05241385,0.00289224,9.24271804,0.04201153,-0.01130167,0.05008411,9.21104234
1984,3.12641257,0.001971,-0.03181061,-1.56231658,2.71103517,0.03250064,0.10481249,-0.05179034,14.18800336
1985,6.46741365,-0.02419965,-0.00327681,-3.21211249,5.61767136,0.01382494,0.01110737,-0.05197613,24.16623907
1986,24.38801038,0.03230038,0.45080825,-0.0085032,6.08302411,0.05765488,-1.51030981,-0.05144439,5.63817204
1987,6.73460978,0.01129796,-0.0403104,-3.42025213,5.80890194,0.07721952,-0.02749794,0.04839903,24.62690102
1988,9.95293673,0.50194276,0.16297482,-2.69236006,4.1773335,-0.01958923,-0.23009164,-0.08639329,13.45847652
1989,4.96514433,-0.00893,0.00356495,-2.47477686,4.30389695,-0.00501854,-0.00984081,0.00914476,13.43368424
1990,9.64450475,0.01037928,-0.00357877,-0.08194722,9.67332433,-0.08793193,-0.00456496,-0.01639697,9.63048661
1991,9.69167537,-0.11156268,0.03640009,-0.11717201,9.64938247,-0.01793286,0.03117656,-0.01460374,9.6286133
1992,4.95355607,-0.02084518,-0.00561817,0.03895226,8.5322419,-0.00498903,0.01022316,0.0035827,9.18714423
1993,6.40727425,0.02243426,-0.02653839,-3.2082142,5.53641626,0.00323651,0.04670071,-0.0027504,24.07163187
1994,24.94856946,-0.01101984,0.32210809,0.01386034,6.23339669,0.00341197,-1.49110389,-0.00783132,5.73707568
1995,4.97690519,0.02452745,-0.00195064,-2.50955807,4.29807268,-0.00154145,0.00757852,0.00648021,13.47645437
1996,10.17151239,0.50355125,0.19524008,-2.7364768,4.26532039,-0.07894031,-0.36823798,0.06025921,13.74452441
1997,10.07049537,-0.02667166,-0.04197572,0.03420169,8.63724882,-0.03046478,-0.01507278,0.01296548,9.23520391
1998,12.70410937,-0.00259165,0.01461827,0.00033585,3.20467744,-0.01869564,-1.52170558,0.03443903,6.1079442
1999,5.08726416,0.03728037,0.00408834,-2.57567029,4.3865819,-0.00837862,-0.0118469,0.01891765,13.69405873
2000,25.55205546,-0.02445853,0.10577501,0.00593139,6.33892252,0.00272777,-1.34310132,-0.00113328,5.81361612
2001,10.68617013,-0.03158769,-0.16928634,-0.04845508,9.2496902,-0.08906584,-0.00041465,0.10280885,9.67794825
2002,25.17446539,0.00040169,0.20237279,0.01349956,6.2440546,-0.00650577,-1.35479735,-0.00249972,5.71763868
2003,11.07861066,-0.08776565,-0.58805783,5.48600717,3.18808945,-0.01189235,-0.86228901,-0.00645113,15.17035681
2004,6.24532128,-0.02406331,-0.01607811,-3.10657322,5.41588553,0.01409583,0.05840725,-0.02783713,23.72169479
2005,9.94699275,0.03475904,0.01623796,0.04444504,8.52589275,0.02229439,0.00359576,0.00293327,9.2092463
2006,24.38340598,0.02403192,0.52978639,-0.00456311,6.02044677,0.02566162,-1.50065347,-0.025738,5.56952382
2007,12.19575676,0.05183104,0.01375224,-0.01274681,3.00231549,-0.00835574,-1.40840557,0.01025628,5.60753926
2008,9.47426909,-0.01733912,-0.12370045,0.02122263,9.45228629,-0.02037253,0.06019131,-0.00809822,9.42813572
2009,5.24220024,0.06039652,0.00180836,-2.67325728,4.50961414,-0.00810682,-0.0058177,0.02131993,14.03288169
2010,5.94906996,0.00034296,-0.11675614,-3.18254182,5.32488988,-0.13333894,-0.01975497,0.30079368,14.46226457
2011,6.68896139,0.03530133,-0.03059111,-3.3816425,5.88494602,0.04404611,0.0742046,0.08629268,24.72093737
2012,6.96171571,-0.02060373,0.00525344,-3.46409928,6.03967476,0.00050938,-0.01986691,-0.01600234,24.92852227
2013,10.66299315,-0.07815326,-0.00714898,0.02323332,8.98830606,0.15408768,-0.0493493,0.10364056,9.64767844
2014,25.68765722,-0.07438863,0.40066474,0.03858903,6.51128162,-0.09688851,-1.42666888,-0.04923825,5.94678994
2015,6.44504094,-0.00530493,0.01939095,-3.21194021,5.58758983,0.00563925,-0.02410446,-0.05748647,23.85760462
2016,10.49073831,0.07269605,-0.00638481,-0.04709531,8.98313948,0.10645541,-0.04758987,0.05018038,9.64009565
2017,6.12945338,-0.08608258,0.0319048,-3.01450048,5.3058669,-0.0648196,-0.10423854,0.20324536,14.28324977
2018,10.92193625,1.13017803,0.51847681,-3.20437639,4.44600791,-0.31437315,-0.74313212,0.49669655,14.53600576
2019,5.2272915,-0.11422234,0.0251782,-2.51452256,4.58485923,-0.00242045,-0.06860789,-0.02814559,14.03777999
2020,9.83607381,-0.09262192,-0.17033216,4.94835718,2.81267061,-0.09545954,-0.19164739,0.02053332,13.83976794
2021,25.22056469,0.03549486,0.32150426,-0.00927571,6.27892121,0.02622448,-1.36802226,-0.00922234,5.72926125
2022,6.63904895,-0.20915231,-0.07614946,-3.3654638,5.66712574,0.0608601,-0.00713256,-0.0002572,24.73035124
2023,11.18849233,0.05654119,0.05543403,0.04243983,9.52826592,0.08689615,-0.01804276,-0.07160913,10.10358234
2024,10.32812872,-0.01186729,-0.10264175,5.17311821,2.9654513,-0.07687653,-0.03981184,-0.16068957,14.30169196
2025,9.94848861,0.02525595,0.02037354,-0.03533526,9.90142032,-0.0144069,-0.01710091,-0.00837517,9.95896019
2026,25.53057223,0.00125824,0.09246261,0.00375535,6.32346367,-0.00822638,-1.29838987,-0.00384162,5.77767323
2027,9.98738229,0.00243492,0.02177394,-0.02210377,8.63561782,0.01331463,0.06816649,0.02277175,9.16378586
2028,9.44589387,0.0257746,-0.01413347,-0.03558148,9.42654748,0.05203501,0.11878999,-0.08656712,9.47245572
2029,4.83268238,0.00647418,-0.00251741,-2.42198787,4.18183422,0.00136116,0.00646275,-0.00036373,13.17260258
2030,5.24220004,0.06040338,0.02163363,-2.67360269,4.50998855,-0.03561992,-0.06033642,0.07799067,14.25863587
2031,9.91734176,-0.0315981,-0.0071671,0.01341275,8.55835915,-0.02614677,0.011251,0.0262939,9.15063579
2032,10.14637256,0.01636643,0.03531656,5.09879128,2.9601855,0.05517249,-0.18835113,-0.022749,14.47271865
2033,6.33357049,0.00136228,-0.01217607,-3.09946525,5.44938303,0.02035677,-0.0016865,-0.00760625,24.2082403
2034,10.20768685,-0.00191796,0.00617806,0.00160219,10.18237618,-0.00763623,-0.09807476,0.00732601,10.20035287
2035,12.52109542,0.02130313,-0.03394811,-0.00585545,3.0984835,-0.0008695,-1.30767451,0.00107613,5.74345143
2036,5.49153947,-0.0715286,0.01942587,-2.68388688,4.79231249,-0.01161615,-0.05197624,0.01066418,14.56348753
2037,10.21405905,0.49479738,0.18552996,-2.69763875,4.27126129,-0.06824362,-0.46087285,-0.0309477,13.7290227
2038,5.23052902,-0.07344123,0.01174285,-2.55130573,4.56688318,0.00363305,-0.03342314,-0.02622363,14.02772864
2039,4.91719407,0.01835212,-0.00108687,-2.47450984,4.24910638,-0.0011566,0.00246966,0.00620314,13.34329291
2040,9.99821879,0.0235459,-0.08110381,4.96683965,2.93535282,-0.05227613,-0.05886684,-0.05111664,14.27741656
2041,4.98514892,0.02282166,0.00332458,-2.5121061,4.30549728,-0.00835416,-0.01026499,0.02230865,13.45963344
2042,9.95538934,-0.01428182,0.02455309,0.02230587,8.55195354,0.0239529,0.00667741,0.0043467,9.19346447
2043,9.23388898,-0.0137001,0.0107053,-0.0296541,9.23504225,-0.00524487,0.02961709,-0.0014078,9.22170657
2044,9.84781401,0.06666616,-0.06676488,-0.05016411,9.84126661,0.00163782,0.03373667,-0.02106409,9.78736946
2045,9.84441063,-0.11636428,-0.23964382,4.95604851,2.79069166,-0.11408406,0.01036646,-0.02684235,13.80951033
2046,9.20818812,-0.01599308,-0.09859484,0.06918225,9.27595902,0.08131469,-0.00397935,-0.02698197,9.2664488
2047,10.15111001,-0.02238322,-0.0139536,-0.02218695,10.16597067,-0.00535268,-0.01197619,0.02203389,10.15041058
2048,10.94925639,0.0040584,-0.01736814,0.0251988,9.51577207,-0.04968504,0.00552132,0.03889095,9.98595891
2049,25.31340199,0.01175613,0.30140302,-0.00231847,6.32220253,0.01234771,-1.3666775,-0.01661241,5.80432091
