id,relaxation_step_number,xx,yy,zz,xy,xz,yz,pressure
2306,6,0.00117307,-0.00011212,-0.00022723,-0.00024473,0.00000497,0.00022671,-0.00027791
2306,7,0.00073964,-0.00041725,-0.00048561,-0.00024683,0.00001636,0.00024523,0.00005440
2306,8,0.00040500,-0.00062599,-0.00074885,-0.00021311,0.00003330,0.00023326,0.00032328
2306,9,0.00024845,-0.00067318,-0.00087248,-0.00017376,0.00003687,0.00023037,0.00043240
2306,10,0.00023325,-0.00056170,-0.00083055,-0.00014367,0.00002164,0.00022959,0.00038633
2306,11,0.00032730,-0.00034938,-0.00063524,-0.00012861,-0.00001773,0.00023154,0.00021911
2306,12,0.00044751,-0.00012394,-0.00037861,-0.00013062,-0.00006957,0.00021902,0.00001834
2306,13,0.00049511,0.00001103,-0.00019436,-0.00013068,-0.00011583,0.00019418,-0.00010393
2306,14,0.00044948,0.00004941,-0.00012585,-0.00012096,-0.00014497,0.00015977,-0.00012435
2306,15,0.00033910,0.00001969,-0.00016055,-0.00009476,-0.00015195,0.00013190,-0.00006608
2306,16,0.00022849,-0.00000951,-0.00022396,-0.00006332,-0.00014370,0.00011643,0.00000166
2306,17,0.00014718,-0.00000684,-0.00026287,-0.00003158,-0.00012769,0.00011222,0.00004084
2306,18,0.00011805,0.00004459,-0.00024453,-0.00001271,-0.00011182,0.00011446,0.00002730
2306,19,0.00012606,0.00010906,-0.00018208,-0.00000689,-0.00010021,0.00011442,-0.00001768
2306,20,0.00014082,0.00016436,-0.00010724,-0.00001226,-0.00009103,0.00010561,-0.00006598
2306,21,0.00012952,0.00015977,-0.00007226,-0.00001654,-0.00008198,0.00009397,-0.00007234
2306,22,0.00009618,0.00012377,-0.00006526,-0.00001898,-0.00007171,0.00007680,-0.00005156
2306,23,0.00005155,0.00006868,-0.00009212,-0.00001272,-0.00005946,0.00006674,-0.00000937
2306,24,0.00001552,0.00002637,-0.00011463,-0.00000566,-0.00004800,0.00006126,0.00002425
2306,25,0.00000064,0.00000812,-0.00011979,0.00000125,-0.00004004,0.00006327,0.00003701
2306,26,0.00000401,0.00001411,-0.00010210,0.00000268,-0.00003554,0.00006507,0.00002799
2306,27,0.00001260,0.00002373,-0.00007791,0.00000162,-0.00003389,0.00006502,0.00001386
2306,28,0.00002248,0.00003513,-0.00005051,-0.00000328,-0.00003355,0.00005998,-0.00000237
2307,0,-0.00027435,-0.00030275,-0.00041295,0.00001652,-0.00001754,-0.00003782,0.00033002
2307,1,0.00019034,0.00031185,-0.00008503,0.00009527,-0.00000699,-0.00004189,-0.00013905
2307,2,-0.00014127,-0.00013588,-0.00027363,0.00002698,-0.00002345,-0.00003655,0.00018359
2308,0,-0.00020507,-0.00003431,-0.00008482,0.00003115,0.00017945,-0.00000741,0.00010807
2308,1,0.00021478,0.00000880,0.00011425,0.00005530,0.00016732,-0.00000606,-0.00011261
2308,2,-0.00041186,-0.00027516,-0.00006787,0.00005177,0.00019079,0.00001053,0.00025163
2308,3,0.00000161,0.00000498,0.00009369,-0.00001329,0.00017861,0.00001375,-0.00003343
2308,4,0.00000973,-0.00010816,0.00013792,0.00006376,0.00015458,0.00000146,-0.00001317
2308,5,-0.00000595,-0.00007540,0.00012831,0.00001786,0.00012626,0.00000249,-0.00001565
2308,6,-0.00004458,-0.00006821,0.00011829,-0.00001233,0.00009567,0.00002479,-0.00000184
2308,7,-0.00003540,-0.00007116,0.00009205,-0.00003260,0.00004967,0.00004598,0.00000483
2308,8,0.00000484,-0.00007744,0.00006473,-0.00002811,-0.00000476,0.00007192,0.00000262
2308,9,0.00003240,-0.00009622,-0.00003968,-0.00002883,0.00001583,0.00008984,0.00003450
2308,10,0.00004590,-0.00005937,-0.00004449,-0.00002023,-0.00000758,0.00009289,0.00001932
2308,11,0.00004538,-0.00004913,-0.00009111,-0.00002439,-0.00000547,0.00009030,0.00003162
2309,0,0.01783144,0.01771247,0.01780316,0.00000102,0.00000624,-0.00000746,-0.01778235
2309,1,0.01771909,0.01759981,0.01768889,0.00000117,0.00000626,-0.00000700,-0.01766926
2309,2,0.01749382,0.01737360,0.01745936,0.00000157,0.00000633,-0.00000612,-0.01744226
2309,3,0.01704194,0.01692002,0.01699952,0.00000269,0.00000679,-0.00000407,-0.01698716
2309,4,0.01613969,0.01601524,0.01608375,0.00000646,0.00000933,0.00000141,-0.01607956
2309,5,0.01452232,0.01409746,0.01445295,0.00000769,0.00001792,0.00003214,-0.01435758
2309,6,0.01118078,0.01150736,0.01176694,0.00003259,0.00003518,0.00004043,-0.01148503
2309,7,0.00821173,0.00812916,0.00905835,0.00013409,0.00012683,0.00017854,-0.00846641
2309,8,0.00519844,0.00407025,0.00495002,0.00029114,0.00009491,-0.00007434,-0.00473957
2309,9,-0.00281489,-0.00320267,-0.00169530,-0.00020266,0.00053448,0.00071817,0.00257095
2309,10,0.00084042,0.00007885,0.00214603,0.00001660,0.00023404,0.00044579,-0.00102177
2309,11,-0.00341376,-0.00383093,-0.00160993,-0.00016020,0.00004882,0.00021069,0.00295154
2309,12,-0.00186646,-0.00179247,-0.00114864,0.00014128,0.00011005,-0.00000753,0.00160252
2309,13,-0.00042789,-0.00111691,0.00072242,0.00006398,0.00013367,0.00005132,0.00027412
2309,14,-0.00030250,-0.00054339,0.00063007,-0.00008380,0.00009839,0.00016045,0.00007194
2309,15,-0.00027951,-0.00066638,0.00047488,0.00006953,0.00013511,0.00013040,0.00015701
2309,16,-0.00001666,-0.00044583,0.00058829,0.00000223,0.00004659,0.00008259,-0.00004193
2309,17,-0.00003264,-0.00038430,0.00058208,0.00001282,0.00009273,0.00011174,-0.00005505
2309,18,-0.00004851,-0.00038753,0.00047790,0.00002033,0.00007192,0.00007703,-0.00001395
2309,19,-0.00004624,-0.00031095,0.00040335,0.00001785,0.00005187,0.00008883,-0.00001539
2309,20,0.00005455,-0.00007800,0.00020500,0.00002735,0.00002805,0.00001876,-0.00006052
2309,21,0.00006877,-0.00000010,0.00009153,0.00002140,-0.00002077,0.00003164,-0.00005340
2309,22,0.00002788,-0.00001730,0.00001857,0.00001236,0.00000285,0.00001095,-0.00000972
2309,23,0.00001185,-0.00004381,-0.00001184,0.00002217,-0.00001095,0.00000205,0.00001460
2310,0,0.01771817,0.01630165,0.01364625,-0.00070380,0.00013600,0.00026914,-0.01588869
2310,1,0.00977158,0.00739178,0.00739056,-0.00121209,0.00038216,0.00051712,-0.00818464
2310,2,0.00476197,0.00293563,0.00427828,-0.00047999,0.00014193,0.00060104,-0.00399196
2310,3,0.00132492,0.00049113,0.00262413,-0.00063148,-0.00027005,0.00051925,-0.00148006
2310,4,0.00003288,0.00083153,0.00227179,-0.00050914,-0.00037251,0.00074554,-0.00104540
2310,5,0.00018782,0.00082378,0.00216647,-0.00042561,-0.00046784,0.00069928,-0.00105936
2310,6,-0.00002900,0.00043024,0.00164074,-0.00030757,-0.00047503,0.00077192,-0.00068066
2310,7,-0.00029696,0.00008262,0.00120140,-0.00036490,-0.00048390,0.00075625,-0.00032902
2310,8,-0.00055566,-0.00028186,0.00064500,-0.00039954,-0.00047613,0.00069103,0.00006417
2310,9,-0.00055905,-0.00033608,0.00048610,-0.00037979,-0.00044488,0.00061143,0.00013634
2310,10,-0.00045126,-0.00028072,0.00044963,-0.00029062,-0.00038363,0.00049232,0.00009412
2310,11,-0.00032426,-0.00020474,0.00047397,-0.00017440,-0.00031283,0.00037927,0.00001834
2310,12,-0.00020535,-0.00014689,0.00048850,-0.00004590,-0.00023226,0.00026901,-0.00004542
2310,13,-0.00013294,-0.00013103,0.00044982,0.00003603,-0.00017077,0.00019387,-0.00006195
2310,14,-0.00008682,-0.00013531,0.00035359,0.00006228,-0.00012683,0.00014369,-0.00004382
2310,15,-0.00005299,-0.00013976,0.00024185,0.00003523,-0.00010359,0.00011378,-0.00001637
2310,16,-0.00005122,-0.00013418,0.00023744,0.00003646,-0.00010642,0.00011475,-0.00001735
2310,17,-0.00001776,-0.00011444,0.00014476,-0.00001007,-0.00009773,0.00009249,-0.00000419
2310,18,0.00001011,-0.00008648,0.00009374,-0.00004263,-0.00009267,0.00007054,-0.00000579
2310,19,0.00003148,-0.00005955,0.00007156,-0.00005329,-0.00008064,0.00004709,-0.00001450
2310,20,0.00004434,-0.00004053,0.00006039,-0.00004713,-0.00006271,0.00002339,-0.00002140
2310,21,0.00004366,-0.00003223,0.00005311,-0.00003408,-0.00004048,0.00000733,-0.00002151
2310,22,0.00003276,-0.00003289,0.00004527,-0.00002350,-0.00002222,0.00000064,-0.00001505
2311,0,-0.27093882,-0.27088562,-0.24247756,0.00001029,0.00000586,0.00000617,0.26143400
2311,1,-0.11184775,-0.09880602,-0.15177573,0.02929253,-0.00105803,-0.01000898,0.12080983
2311,2,-0.08079962,-0.06819418,-0.12540633,0.02461372,-0.00244261,-0.00300156,0.09146671
2311,3,-0.05654530,-0.03407139,-0.10171468,0.02481373,-0.00321219,0.00049587,0.06411046
2311,4,-0.01772928,-0.03671455,-0.08473419,0.00133184,-0.00181022,0.00815040,0.04639267
2311,5,-0.02453388,-0.00830556,-0.07278240,0.01278673,-0.00379575,0.00137925,0.03520728
2311,6,-0.01784730,-0.01047159,-0.06836579,0.01467831,-0.00023267,0.00169990,0.03222823
2311,7,-0.01022266,0.00270013,-0.05165226,0.00590749,0.00164696,-0.00056730,0.01972493
2311,8,0.00817778,0.00564844,-0.02881955,0.00492752,0.00480301,-0.00168128,0.00499778
2311,9,0.00779892,0.00657384,-0.02427733,-0.00395565,0.00318284,-0.00243077,0.00330152
2311,10,0.00577461,0.00677387,-0.02566507,-0.00407137,0.00346234,-0.00135400,0.00437220
2311,11,0.00310372,0.00475479,-0.02424822,-0.00389826,0.00275749,-0.00187714,0.00546324
2311,12,0.00394691,0.00441842,-0.01818115,-0.00413362,0.00311584,-0.00091709,0.00327194
2311,13,0.00505831,0.00417906,-0.01188181,-0.00421287,0.00284967,-0.00109991,0.00088148
2311,14,0.00476616,0.00332971,-0.00783577,-0.00407543,0.00267112,-0.00065335,-0.00008670
2311,15,0.00327572,0.00203542,-0.00585815,-0.00344822,0.00241147,-0.00080360,0.00018234
2311,16,0.00122039,0.00063073,-0.00470216,-0.00244563,0.00209041,-0.00087188,0.00095035
2311,17,-0.00048248,-0.00030996,-0.00338293,-0.00120753,0.00196716,-0.00120246,0.00139179
2311,18,-0.00129038,-0.00062202,-0.00195340,-0.00030186,0.00181299,-0.00130913,0.00128860
2311,19,-0.00116856,-0.00039637,-0.00070074,0.00009529,0.00186839,-0.00138635,0.00075522
2311,20,-0.00092515,-0.00019832,-0.00005639,0.00016430,0.00179456,-0.00125614,0.00039329
2311,21,-0.00092942,-0.00020150,-0.00005342,0.00016455,0.00179257,-0.00125666,0.00039478
2311,22,-0.00066117,-0.00004972,0.00029933,0.00014670,0.00176948,-0.00110596,0.00013719
2311,23,-0.00055205,-0.00005903,0.00026245,0.00012862,0.00160369,-0.00086117,0.00011621
2311,24,-0.00048030,-0.00011786,0.00006900,0.00016749,0.00142860,-0.00067622,0.00017639
2311,25,-0.00041868,-0.00018601,-0.00014849,0.00024060,0.00116895,-0.00050749,0.00025106
2311,26,-0.00028390,-0.00019681,-0.00023426,0.00031151,0.00088500,-0.00036632,0.00023833
2311,27,-0.00011992,-0.00016513,-0.00019637,0.00033544,0.00056871,-0.00022185,0.00016047
2311,28,0.00000887,-0.00011213,-0.00006790,0.00028768,0.00031872,-0.00010919,0.00005706
2311,29,0.00005985,-0.00007217,0.00003746,0.00019042,0.00015036,-0.00002680,-0.00000838
2311,30,0.00004500,-0.00005194,0.00008047,0.00008710,0.00006386,0.00001632,-0.00002451
2311,31,0.00000034,-0.00004634,0.00006224,0.00001311,0.00002833,0.00002961,-0.00000541
2311,32,-0.00002346,-0.00003935,0.00002518,-0.00001068,0.00002254,0.00002161,0.00001254
2312,0,-0.17078152,-0.17073045,-0.15385202,0.00000582,0.00000154,0.00001010,0.16512133
2312,1,-0.05096797,-0.01326769,-0.08504881,0.02544378,-0.00118336,-0.00342945,0.04976149
2312,2,-0.05255135,-0.03281008,-0.07307945,0.01203117,0.00413127,-0.00274706,0.05281363
2312,3,-0.05897295,-0.03208960,-0.06188987,0.02395229,0.00524414,-0.00397075,0.05098414
2312,4,-0.03194109,-0.02923514,-0.04897390,-0.00324558,0.00430446,-0.00092663,0.03671671
2312,5,-0.02521697,-0.01580622,-0.04512891,0.00852638,0.00602073,-0.00365046,0.02871737
2312,6,-0.02527968,-0.00287500,-0.04141035,0.00853686,0.00495512,-0.00306401,0.02318835
2312,7,-0.00962707,-0.00124921,-0.03359829,0.01090992,0.00412804,-0.00219372,0.01482486
2312,8,-0.00075354,0.00599755,-0.02242627,0.00399167,0.00444348,-0.00357858,0.00572742
2312,9,0.00446130,0.00509084,-0.01833968,0.00093621,0.00536001,-0.00277311,0.00292918
2312,10,0.00404515,0.00472697,-0.01667948,-0.00179808,0.00404429,-0.00186501,0.00263579
2312,11,0.00312628,0.00364243,-0.01485222,-0.00314852,0.00370220,-0.00172318,0.00269450
2312,12,0.00265011,0.00246258,-0.01248879,-0.00358237,0.00326485,-0.00120758,0.00245870
2312,13,0.00262855,0.00161707,-0.01013642,-0.00337186,0.00240578,-0.00121197,0.00196360
2312,14,0.00244031,0.00077423,-0.00727304,-0.00278771,0.00198239,-0.00004555,0.00135283
2312,15,0.00221253,0.00012371,-0.00493293,-0.00197284,0.00087779,-0.00053655,0.00086556
2312,16,0.00161831,-0.00018838,-0.00316138,-0.00122071,0.00079234,0.00002445,0.00057715
2312,17,0.00088814,-0.00029300,-0.00164312,-0.00049240,0.00070095,-0.00003619,0.00034933
2312,18,0.00039497,-0.00024747,-0.00062879,-0.00009068,0.00073941,-0.00014337,0.00016043
2312,19,0.00011214,-0.00015140,0.00008113,0.00010762,0.00074115,-0.00029077,-0.00001396
2312,20,-0.00001537,-0.00008006,0.00040241,0.00014130,0.00070072,-0.00037097,-0.00010233
2312,21,-0.00007264,-0.00004883,0.00043878,0.00009811,0.00063466,-0.00037961,-0.00010577
2312,22,-0.00009338,-0.00004057,0.00032752,0.00005189,0.00057000,-0.00034680,-0.00006452
2312,23,-0.00013257,-0.00007296,0.00024670,0.00002975,0.00050162,-0.00029575,-0.00001372
2312,24,-0.00013180,-0.00006169,0.00014469,0.00002706,0.00043085,-0.00024736,0.00001627
2312,25,-0.00011811,-0.00004826,0.00010663,0.00003992,0.00033777,-0.00018807,0.00001991
2312,26,-0.00009922,-0.00003782,0.00007362,0.00004959,0.00024194,-0.00013106,0.00002114
2312,27,-0.00006751,-0.00002208,0.00007631,0.00005341,0.00015355,-0.00007929,0.00000443
2312,28,-0.00004321,-0.00001560,0.00006250,0.00004319,0.00008935,-0.00004099,-0.00000123
2312,29,-0.00002355,-0.00001027,0.00005235,0.00002731,0.00004961,-0.00001572,-0.00000618
2313,0,0.01192162,0.01185701,0.01195888,0.00013519,0.00005438,0.00006223,-0.01191250
2313,1,0.01122546,0.01115680,0.01126795,0.00012450,0.00005346,0.00006721,-0.01121674
2313,2,0.00994658,0.00980485,0.01001535,0.00009069,0.00006756,0.00008765,-0.00992226
2313,3,0.00833417,0.00817230,0.00846652,0.00006490,0.00008683,0.00005757,-0.00832433
2313,4,0.00646671,0.00596275,0.00663158,-0.00001876,0.00010982,0.00011911,-0.00635368
2313,5,0.00317013,0.00279270,0.00328049,-0.00011152,0.00008108,0.00006449,-0.00308111
2313,6,-0.00194582,-0.00230715,-0.00174000,0.00030363,-0.00013058,0.00035227,0.00199766
2313,7,-0.00150757,-0.00207349,-0.00154792,-0.00015238,0.00011029,0.00023922,0.00170966
2313,8,0.00083508,0.00033265,0.00102088,-0.00008078,0.00004321,0.00000243,-0.00072954
2313,9,-0.00015031,-0.00076785,-0.00026579,-0.00002056,0.00000576,0.00018802,0.00039465
2313,10,0.00028318,-0.00015621,0.00043566,-0.00004820,0.00003128,0.00002141,-0.00018754
2313,11,0.00010812,-0.00039160,0.00007736,-0.00005470,0.00003183,0.00008976,0.00006870
2313,12,0.00020824,-0.00012752,0.00030993,-0.00005016,-0.00001310,0.00008386,-0.00013021
2313,13,0.00013640,-0.00025353,0.00014207,-0.00004701,0.00000937,0.00008705,-0.00000831
2313,14,0.00012988,-0.00014389,0.00019044,-0.00003683,0.00000365,0.00004354,-0.00005881
2313,15,0.00009909,-0.00012348,0.00014337,-0.00004092,-0.00001161,0.00003927,-0.00003966
2313,16,0.00009607,-0.00011601,0.00010016,-0.00002832,-0.00000483,0.00004946,-0.00002674
2313,17,0.00005507,-0.00013581,0.00005994,-0.00002589,0.00001080,0.00004564,0.00000693
2313,18,0.00002041,-0.00011608,0.00003417,-0.00002439,0.00000032,0.00003047,0.00002050
2314,0,0.00008882,0.00015664,0.00007072,0.00000433,-0.00000422,-0.00001230,-0.00010539
2314,1,-0.00001892,0.00002785,-0.00003535,0.00001700,0.00000100,-0.00001201,0.00000881
2314,2,0.00005283,0.00010982,0.00003391,0.00001044,-0.00000450,-0.00001176,-0.00006552
2315,0,-0.00019529,-0.00008834,-0.00023804,-0.00003699,-0.00009551,0.00006397,0.00017389
2315,1,-0.00004301,0.00003890,-0.00009459,-0.00003086,-0.00008163,0.00006133,0.00003290
2316,0,0.00003492,0.00000592,0.00009957,-0.00005291,0.00000638,0.00001049,-0.00004680
2317,0,0.01763231,0.01764284,0.01767073,-0.00004828,0.00003885,-0.00000667,-0.01764863
2317,1,-0.00398323,-0.00404228,-0.00398626,-0.00055140,0.00032847,0.00048798,0.00400392
2317,2,0.00984797,0.01048501,0.00954384,-0.00013399,0.00057281,0.00049652,-0.00995894
2317,3,0.01296211,0.01316304,0.01292634,-0.00026711,0.00000547,0.00019897,-0.01301716
2317,4,0.01041649,0.01110860,0.01030341,-0.00003855,0.00002661,0.00014854,-0.01060950
2317,5,0.00780801,0.00746262,0.00860263,-0.00004693,-0.00005752,-0.00013761,-0.00795775
2317,6,0.00341640,0.00449535,0.00322390,-0.00014058,-0.00009260,0.00005159,-0.00371188
2317,7,-0.00041801,-0.00020647,-0.00102902,0.00040671,-0.00010084,0.00051321,0.00055116
2317,8,-0.00245741,-0.00086768,-0.00127053,0.00016527,0.00011005,-0.00029504,0.00153187
2317,9,-0.00080597,-0.00088141,-0.00147448,-0.00013060,0.00006705,-0.00016628,0.00105395
2317,10,-0.00060157,0.00000500,-0.00043813,0.00012021,-0.00010503,0.00027882,0.00034490
2317,11,-0.00025577,0.00041715,-0.00017280,0.00008754,-0.00005916,-0.00012029,0.00000381
2317,12,-0.00026755,0.00025715,-0.00019982,0.00000982,0.00009730,0.00002041,0.00007007
2317,13,-0.00026760,0.00025716,-0.00019957,0.00000937,0.00009844,0.00002083,0.00007001
2317,14,-0.00023264,0.00018699,-0.00021992,0.00005165,-0.00009980,0.00006218,0.00008852
2317,15,-0.00017430,0.00027172,-0.00013220,0.00003908,-0.00001649,0.00003909,0.00001159
2317,16,-0.00013135,0.00028109,-0.00008616,0.00003161,0.00001429,0.00002747,-0.00002119
2317,17,-0.00012152,0.00024463,-0.00008011,0.00003185,-0.00000049,0.00002166,-0.00001433
2317,18,-0.00009121,0.00018569,-0.00006258,0.00001570,-0.00000705,0.00002815,-0.00001064
2317,19,-0.00009179,0.00018615,-0.00006269,0.00001500,-0.00000634,0.00002715,-0.00001056
2318,0,0.01371586,0.01379724,0.01368872,-0.00002394,-0.00000749,0.00023878,-0.01373394
2318,1,0.00917536,0.00926031,0.00893190,-0.00018869,0.00008052,0.00050118,-0.00912252
2318,2,0.00562808,0.00613776,0.00577952,-0.00006720,0.00015653,0.00047142,-0.00584845
2318,3,-0.00013312,0.00006506,-0.00036304,-0.00007086,0.00021328,0.00056941,0.00014370
2318,4,-0.00089589,-0.00151067,-0.00089706,0.00012765,0.00018225,0.00024627,0.00110120
2318,5,0.00019041,-0.00023869,0.00020357,0.00014993,0.00011087,0.00020941,-0.00005176
2318,6,0.00068323,0.00063236,0.00071599,0.00003214,0.00015171,0.00029934,-0.00067719
2318,7,0.00030359,0.00023462,0.00026069,0.00003829,0.00002991,0.00023581,-0.00026630
2318,8,-0.00010009,-0.00011909,-0.00006746,0.00006687,0.00006492,0.00020934,0.00009555
2318,9,0.00009406,0.00006517,0.00014556,0.00005437,0.00004342,0.00020623,-0.00010160
2318,10,-0.00000104,-0.00000330,0.00004104,0.00003041,0.00005056,0.00017609,-0.00001223
2318,11,-0.00002678,-0.00005869,0.00000811,0.00003694,0.00004487,0.00014949,0.00002578
2318,12,-0.00001370,-0.00002979,0.00003921,0.00003735,0.00002760,0.00013321,0.00000143
2318,13,-0.00001082,-0.00000690,0.00004019,0.00002588,0.00002887,0.00010842,-0.00000749
2320,0,0.01189674,0.01183619,0.01199856,0.00009534,-0.00002440,0.00005182,-0.01191050
2320,1,0.01163842,0.01157966,0.01173789,0.00008757,-0.00002796,0.00004998,-0.01165199
2320,2,0.01112045,0.01107536,0.01121986,0.00007750,-0.00003392,0.00004802,-0.01113856
2320,3,0.01013794,0.01006982,0.01024252,0.00005556,-0.00002128,0.00006822,-0.01015009
2320,4,0.00865577,0.00854990,0.00880212,0.00007923,0.00001207,0.00015653,-0.00866927
2320,5,0.00701269,0.00689760,0.00723423,0.00001268,0.00006989,0.00020724,-0.00704817
2320,6,0.00463553,0.00407087,0.00457102,-0.00000014,0.00015031,0.00024588,-0.00442581
2320,7,0.00048164,-0.00011298,0.00067800,-0.00031151,0.00007008,0.00040924,-0.00034888
2320,8,-0.00115522,-0.00204748,-0.00144317,0.00010982,0.00006208,0.00027016,0.00154862
2320,9,-0.00036017,-0.00120122,-0.00069583,-0.00003091,0.00011204,0.00029995,0.00075241
2320,10,0.00056754,-0.00007992,0.00058481,-0.00004576,0.00000722,0.00017239,-0.00035747
2320,11,0.00014088,-0.00051646,0.00000929,-0.00003991,-0.00001471,0.00021096,0.00012210
2320,12,0.00023086,-0.00031540,0.00019168,-0.00008512,0.00001914,0.00007472,-0.00003571
2320,13,0.00017130,-0.00037770,0.00009787,-0.00005264,0.00000375,0.00012712,0.00003618
2320,14,0.00024143,-0.00021642,0.00021297,-0.00007235,-0.00001497,0.00007633,-0.00007933
2320,15,0.00016589,-0.00019458,0.00017583,-0.00006565,-0.00001938,0.00004250,-0.00004904
2321,0,0.00048543,0.00055856,-0.00100974,-0.00000175,-0.00005996,0.00001066,-0.00001141
2321,1,0.00006978,-0.00015032,-0.00055986,-0.00022722,-0.00004649,0.00003814,0.00021346
2321,2,0.00058623,0.00073080,-0.00063444,-0.00000125,-0.00002178,0.00005858,-0.00022753
2321,3,-0.00013120,-0.00072375,-0.00075352,-0.00020997,-0.00001285,-0.00005524,0.00053616
2321,4,0.00033205,0.00038313,-0.00060410,-0.00008532,-0.00004396,0.00003234,-0.00003703
2321,5,0.00044159,0.00005063,-0.00044595,0.00001418,-0.00002004,0.00001730,-0.00001542
2321,6,0.00006801,0.00009928,-0.00040059,-0.00011312,-0.00003102,0.00003172,0.00007776
2321,7,0.00012169,0.00013398,-0.00041118,-0.00008587,-0.00010395,0.00000729,0.00005184
2321,8,0.00011767,0.00008611,-0.00044110,-0.00002603,-0.00006884,0.00004782,0.00007911
2321,9,0.00004386,0.00003525,-0.00035630,-0.00000046,-0.00008647,0.00001384,0.00009240
2321,10,-0.00007896,-0.00006318,-0.00029911,0.00000217,-0.00007932,0.00004421,0.00014708
2321,11,-0.00011874,-0.00007591,-0.00026709,-0.00000365,-0.00006442,0.00002871,0.00015391
2321,12,-0.00010286,-0.00004855,-0.00022494,0.00000468,-0.00004004,0.00001917,0.00012545
2321,13,-0.00006623,-0.00002704,-0.00018822,0.00000934,-0.00003095,0.00001382,0.00009383
2321,14,-0.00002252,0.00000784,-0.00013218,0.00002563,-0.00002123,0.00000645,0.00004896
2321,15,0.00001280,0.00002218,-0.00007855,0.00002606,-0.00001991,0.00000458,0.00001452
2322,0,0.01730706,0.01980267,0.01064141,0.00001416,0.00027661,0.00001528,-0.01591705
2322,1,0.01060447,0.00751787,0.00400328,0.00000041,0.00036632,-0.00002099,-0.00737521
2322,2,0.00631376,0.00466176,0.00146404,-0.00008754,0.00048833,0.00019475,-0.00414652
2322,3,0.00264158,0.00146134,-0.00134967,-0.00015624,0.00057069,-0.00000851,-0.00091775
2322,4,0.00049557,0.00048660,-0.00249460,-0.00022810,0.00036840,-0.00005444,0.00050414
2322,5,0.00024320,0.00057276,-0.00246287,-0.00007206,0.00014236,-0.00000116,0.00054897
2322,6,0.00008722,0.00040614,-0.00220625,-0.00011697,0.00002170,-0.00004947,0.00057096
2322,7,-0.00013774,0.00001486,-0.00203611,-0.00008045,0.00001052,-0.00001535,0.00071966
2322,8,-0.00035995,-0.00029297,-0.00178342,-0.00006574,-0.00001957,0.00005177,0.00081211
2322,9,-0.00043617,-0.00043993,-0.00153739,-0.00003108,-0.00000933,0.00013172,0.00080450
2322,10,-0.00042106,-0.00048329,-0.00118520,0.00003436,-0.00005362,0.00017910,0.00069651
2322,11,-0.00028775,-0.00038690,-0.00087720,0.00009083,-0.00005683,0.00020468,0.00051729
2322,12,-0.00012418,-0.00025222,-0.00058744,0.00014536,-0.00008265,0.00016563,0.00032128
2322,13,-0.00001613,-0.00016039,-0.00035685,0.00017074,-0.00007930,0.00010090,0.00017779
2322,14,0.00007350,-0.00008302,-0.00019163,0.00015837,-0.00006973,0.00004660,0.00006705
2322,15,0.00009188,-0.00008597,-0.00006978,0.00013086,-0.00006160,-0.00000750,0.00002129
2322,16,0.00008830,-0.00008734,-0.00001149,0.00009117,-0.00005032,-0.00000701,0.00000351
2322,17,0.00008745,-0.00008834,0.00000459,0.00006168,-0.00005235,-0.00000627,-0.00000123
2322,18,0.00008184,-0.00007758,0.00001943,0.00004169,-0.00004434,0.00000139,-0.00000790
2323,0,0.01564251,0.01549333,0.00795213,-0.00005582,0.00012987,-0.00006891,-0.01302932
2323,1,-0.01461902,-0.02224518,-0.00680141,-0.00682142,-0.00006300,0.00009062,0.01455520
2323,2,0.00697898,0.00545611,0.00340490,-0.00122431,-0.00003378,0.00002775,-0.00527999
2323,3,0.00444069,0.00147386,0.00209740,-0.00259797,-0.00013642,0.00012890,-0.00267065
2323,4,0.00064153,-0.00110778,0.00066128,-0.00164433,-0.00019917,0.00008225,-0.00006501
2323,5,0.00115880,-0.00023139,0.00045475,-0.00111058,-0.00037049,0.00012412,-0.00046072
2323,6,0.00101467,0.00054907,0.00057741,-0.00074063,-0.00035177,0.00010634,-0.00071372
2323,7,0.00084096,0.00007989,0.00037336,-0.00024995,-0.00033901,0.00009090,-0.00043140
2323,8,-0.00012224,0.00006825,0.00003033,-0.00013346,-0.00031176,0.00005210,0.00000788
2323,9,-0.00002578,-0.00000524,0.00008496,-0.00006436,-0.00019900,0.00004673,-0.00001798
2323,10,0.00005710,0.00001127,0.00018714,-0.00005771,-0.00010569,0.00001835,-0.00008517
2323,11,0.00001186,-0.00001193,0.00014697,-0.00003228,-0.00009280,0.00000151,-0.00004897
2323,12,-0.00002372,-0.00000180,0.00010314,0.00000180,-0.00004360,0.00001448,-0.00002588
2324,0,0.01844513,0.01833878,0.01383038,-0.00009448,-0.00021379,-0.00044202,-0.01687143
2324,1,0.00859969,0.00865932,0.00629304,-0.00016322,0.00069921,0.00011454,-0.00785068
2324,2,0.00498105,0.00542361,0.00313965,0.00013996,0.00040502,-0.00031356,-0.00451477
2324,3,0.00218791,0.00294447,0.00118846,0.00000810,0.00019071,-0.00027109,-0.00210695
2324,4,0.00064589,0.00162757,0.00019861,-0.00006812,0.00004597,-0.00020028,-0.00082402
2324,5,0.00041117,0.00109239,0.00027904,-0.00010580,0.00009502,-0.00025809,-0.00059420
2324,6,0.00038701,0.00078271,0.00031160,-0.00009697,0.00016640,-0.00021663,-0.00049377
